Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-02,Sun,Community Shield,FA Community Shield,Neutral,W 1–0,Arsenal,Chelsea,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-09,Sun,Premier League,Matchweek 1,Home,L 0–2,Arsenal,West Ham,Y,AM,90,0,0,0,0,2,1,0,0,0,1,0,5,2,1,0,,,Match Report
2015-2016,2015-08-16,Sun,Premier League,Matchweek 2,Away,W 2–1,Arsenal,Crystal Palace,Y,DM,90,0,0,0,0,2,1,0,0,0,0,0,1,1,3,0,,,Match Report
2015-2016,2015-08-24,Mon,Premier League,Matchweek 3,Home,D 0–0,Arsenal,Liverpool,Y*,AM,90,0,0,0,0,2,0,0,0,0,0,0,4,2,4,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,W 1–0,Arsenal,Newcastle Utd,Y*,DM,90,0,0,0,0,3,2,1,0,1,0,0,5,0,3,0,,,Match Report
2015-2016,2015-09-05,Sat,Euro Qualifying,Group stage,Home,W 2–0,es Spain,sk Slovakia,N,,24,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,Match Report
2015-2016,2015-09-08,Tue,Euro Qualifying,Group stage,Away,W 1–0,es Spain,mk North Macedonia,Y,CM,68,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 2–0,Arsenal,Stoke City,Y*,AM,90,0,1,0,0,4,1,0,0,2,1,1,7,1,2,0,,,Match Report
2015-2016,2015-09-16,Wed,Champions Lg,Group stage,Away,L 1–2,eng Arsenal,hr Dinamo Zagreb,Y,DM,90,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,0,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,L 0–2,Arsenal,Chelsea,Y*,DM,78,0,0,0,0,0,0,2,2,2,2,0,6,3,2,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,W 5–2,Arsenal,Leicester City,Y,DM,90,0,1,0,0,4,2,0,0,0,1,1,2,3,1,0,,,Match Report
2015-2016,2015-09-29,Tue,Champions Lg,Group stage,Home,L 2–3,eng Arsenal,gr Olympiacos,Y*,CM,90,0,0,0,0,2,2,0,0,0,1,0,3,3,1,0,0,0,Match Report
2015-2016,2015-10-04,Sun,Premier League,Matchweek 8,Home,W 3–0,Arsenal,Manchester Utd,Y,DM,90,0,0,0,0,1,0,0,0,1,2,0,5,2,2,0,,,Match Report
2015-2016,2015-10-09,Fri,Euro Qualifying,Group stage,Home,W 4–0,es Spain,lu Luxembourg,Y,CM,90,2,0,0,0,6,2,0,0,2,1,0,0,0,0,0,0,0,Match Report
2015-2016,2015-10-12,Mon,Euro Qualifying,Group stage,Away,W 1–0,es Spain,ua Ukraine,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,W 3–0,Arsenal,Watford,Y,DM,90,0,0,0,0,2,0,0,0,0,1,0,6,2,0,0,,,Match Report
2015-2016,2015-10-20,Tue,Champions Lg,Group stage,Home,W 2–0,eng Arsenal,de Bayern Munich,Y,DM,90,0,1,0,0,0,0,0,0,0,2,0,7,1,2,0,0,0,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,W 2–1,Arsenal,Everton,Y*,DM,90,0,0,0,0,0,0,0,0,2,1,0,8,1,5,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,W 3–0,Arsenal,Swansea City,Y,DM,90,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,,,Match Report
2015-2016,2015-11-04,Wed,Champions Lg,Group stage,Away,L 1–5,eng Arsenal,de Bayern Munich,Y,DM,87,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,Match Report
2015-2016,2015-11-08,Sun,Premier League,Matchweek 12,Home,D 1–1,Arsenal,Tottenham,Y,DM,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Match Report
