Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,W 1–0,Aston Villa,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-14,Fri,Premier League,Matchweek 2,Home,L 0–1,Aston Villa,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,L 1–2,Aston Villa,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 5–3,Aston Villa,Notts County,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,D 2–2,Aston Villa,Sunderland,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,,,Match Report
2015-2016,2015-09-04,Fri,Euro Qualifying,Group stage,Away,L 0–1,sco Scotland,ge Georgia,Y,RB,90,0,0,0,0,0,0,0,0,1,3,0,3,2,0,0,0,0,Match Report
2015-2016,2015-09-07,Mon,Euro Qualifying,Group stage,Home,L 2–3,sco Scotland,de Germany,Y,RB,90,0,0,0,0,1,0,0,0,1,2,0,1,0,4,0,0,0,Match Report
2015-2016,2015-09-13,Sun,Premier League,Matchweek 5,Away,L 2–3,Aston Villa,Leicester City,N,,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Home,L 0–1,Aston Villa,West Brom,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Home,W 1–0,Aston Villa,Birmingham City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
