Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,L 2–4,Sunderland,Leicester City,Y,LB,90,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Home,L 1–3,Sunderland,Norwich City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 1–1,Sunderland,Swansea City,Y,CB,90,0,0,0,0,2,0,1,0,1,1,0,1,2,0,0,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 6–3,Sunderland,Exeter City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,D 2–2,Sunderland,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,,,Match Report
2015-2016,2015-09-13,Sun,Premier League,Matchweek 5,Home,L 0–1,Sunderland,Tottenham,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,L 0–2,Sunderland,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Home,L 1–4,Sunderland,Manchester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,L 0–3,Sunderland,Manchester Utd,Y,LB,90,0,0,0,0,1,1,0,0,1,0,0,0,2,3,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,D 2–2,Sunderland,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,L 0–1,Sunderland,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Home,W 3–0,Sunderland,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-01,Sun,Premier League,Matchweek 11,Away,L 2–6,Sunderland,Everton,Y,LB,90,0,1,0,0,2,0,0,0,0,0,1,5,4,4,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,L 0–1,Sunderland,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-23,Mon,Premier League,Matchweek 13,Away,W 1–0,Sunderland,Crystal Palace,Y,LM,90,0,0,0,0,3,1,0,0,1,0,0,1,2,4,0,,,Match Report
2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Home,W 2–0,Sunderland,Stoke City,Y,LM,90,1,0,0,0,2,1,0,0,0,0,0,3,3,2,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,L 1–3,Sunderland,Arsenal,Y,LM,90,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Home,L 0–1,Sunderland,Watford,Y,LB,90,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,,,Match Report
