Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-24,Sun,Premier League,Matchweek 2,Home,D 1–1,Sunderland,Manchester Utd,Y,,90,0,0,0,0,1,0,0,0,1,1,0,2,1,3,0,,,Match Report
2014-2015,2014-08-27,Wed,League Cup,Second round,Away,W 3–0,Sunderland,Birmingham City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Away,L 0–1,Sunderland,QPR,Y,,80,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Home,D 2–2,Sunderland,Tottenham,Y,,90,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,,,Match Report
2014-2015,2014-09-20,Sat,Premier League,Matchweek 5,Away,D 0–0,Sunderland,Burnley,Y,,90,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,,,Match Report
2014-2015,2014-09-23,Tue,League Cup,Third round,Home,L 1–2,Sunderland,Stoke City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Home,D 0–0,Sunderland,Swansea City,Y,,90,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,,,Match Report
2014-2015,2014-10-04,Sat,Premier League,Matchweek 7,Home,W 3–1,Sunderland,Stoke City,Y,,90,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,,,Match Report
2014-2015,2014-10-14,Tue,Friendlies (M),Friendlies (M),Away,W 7–0,ar Argentina,hk Hong Kong,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Away,L 0–8,Sunderland,Southampton,Y,,90,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,,,Match Report
2014-2015,2014-10-25,Sat,Premier League,Matchweek 9,Home,L 0–2,Sunderland,Arsenal,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
2014-2015,2014-11-03,Mon,Premier League,Matchweek 10,Away,W 3–1,Sunderland,Crystal Palace,Y,,90,0,0,0,0,2,2,0,0,2,0,0,0,4,3,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Home,D 1–1,Sunderland,Everton,Y,,90,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,,,Match Report
2014-2015,2014-11-12,Wed,Friendlies (M),Friendlies (M),Home,W 2–1,ar Argentina,hr Croatia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-18,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,ar Argentina,pt Portugal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
