Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-17,Sun,Premier League,Matchweek 1,Home,L 0–2,Newcastle Utd,Manchester City,Y,,62,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Away,D 0–0,Newcastle Utd,Aston Villa,Y,,69,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,,,Match Report
2014-2015,2014-08-26,Tue,League Cup,Second round,Away,W 1–0,Newcastle Utd,Gillingham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Home,D 3–3,Newcastle Utd,Crystal Palace,N,,12,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,L 0–4,Newcastle Utd,Southampton,Y,,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Match Report
2014-2015,2014-09-20,Sat,Premier League,Matchweek 5,Home,D 2–2,Newcastle Utd,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Away,W 3–2,Newcastle Utd,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-29,Mon,Premier League,Matchweek 6,Away,L 0–1,Newcastle Utd,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-04,Sat,Premier League,Matchweek 7,Away,D 2–2,Newcastle Utd,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,W 1–0,Newcastle Utd,Leicester City,Y,,58,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,,,Match Report
2014-2015,2014-10-26,Sun,Premier League,Matchweek 9,Away,W 2–1,Newcastle Utd,Tottenham,Y,,45,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Away,W 2–0,Newcastle Utd,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,QPR,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Away,L 0–1,Newcastle Utd,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Away,D 1–1,Newcastle Utd,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,W 2–1,Newcastle Utd,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,L 1–4,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-17,Wed,League Cup,Quarter-finals,Away,L 0–4,Newcastle Utd,Tottenham,N,,18,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,L 1–3,Newcastle Utd,Manchester Utd,Y,,90,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,W 3–2,Newcastle Utd,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,D 3–3,Newcastle Utd,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-03,Sat,FA Cup,Third round,Away,L 0–1,Newcastle Utd,Leicester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
