League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2019-2020,12,Sun,2019-11-10,15:00,Udinese,1.3,2.1,SPAL,21621,Dacia Arena,Davide Massa,https://fbref.com/en/matches/28b51481/Udinese-SPAL-November-10-2019-Serie-A,0,0
SerieA,2019-2020,12,Sun,2019-11-10,15:00,Lazio,3.5,2.4,Lecce,35000,Stadio Olimpico,Gianluca Manganiello,https://fbref.com/en/matches/b701c357/Lazio-Lecce-November-10-2019-Serie-A,4,2
SerieA,2019-2020,12,Sun,2019-11-10,18:00,Parma,1.4,0.6,Roma,18532,Stadio Ennio Tardini,Michael Fabbri,https://fbref.com/en/matches/ea544224/Parma-Roma-November-10-2019-Serie-A,2,0
SerieA,2019-2020,12,Sun,2019-11-10,20:45,Juventus,1.2,0.6,Milan,40478,Allianz Stadium,Fabio Maresca,https://fbref.com/en/matches/a36cd4fc/Derby-dItalia-Juventus-Milan-November-10-2019-Serie-A,1,0
SerieA,2019-2020,13,Sat,2019-11-23,15:00,Atalanta,2.4,1.2,Juventus,20899,Stadio Atleti Azzurri d'Italia,Gianluca Rocchi,https://fbref.com/en/matches/8ab6d4c0/Atalanta-Juventus-November-23-2019-Serie-A,1,3
SerieA,2019-2020,13,Sat,2019-11-23,18:00,Milan,0.8,0.9,Napoli,61658,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/90e89892/Milan-Napoli-November-23-2019-Serie-A,1,1
SerieA,2019-2020,13,Sat,2019-11-23,20:45,Torino,0.5,1.6,Inter,26059,Stadio Olimpico di Torino,Fabio Maresca,https://fbref.com/en/matches/d72ad0d5/Torino-Internazionale-November-23-2019-Serie-A,0,3
SerieA,2019-2020,13,Sun,2019-11-24,12:30,Bologna,0.7,1.3,Parma,21419,Stadio Renato Dall'Ara,Rosario Abisso,https://fbref.com/en/matches/0d88781a/Bologna-Parma-November-24-2019-Serie-A,2,2
SerieA,2019-2020,13,Sun,2019-11-24,15:00,Sassuolo,1.1,1.2,Lazio,10000,Stadio Città del Tricolore,Daniele Chiffi,https://fbref.com/en/matches/b0ede599/Sassuolo-Lazio-November-24-2019-Serie-A,1,2
SerieA,2019-2020,13,Sun,2019-11-24,15:00,Roma,2.5,0.4,Brescia,33695,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/d1f9e7d1/Roma-Brescia-November-24-2019-Serie-A,3,0
SerieA,2019-2020,13,Sun,2019-11-24,15:00,Hellas Verona,2.0,1.0,Fiorentina,22581,Stadio Marc'Antonio Bentegodi,Antonio Giua,https://fbref.com/en/matches/96d5142a/Hellas-Verona-Fiorentina-November-24-2019-Serie-A,1,0
SerieA,2019-2020,13,Sun,2019-11-24,18:00,Sampdoria,2.1,0.5,Udinese,17031,Stadio Comunale Luigi Ferraris,Luca Pairetto,https://fbref.com/en/matches/7e327803/Sampdoria-Udinese-November-24-2019-Serie-A,2,1
SerieA,2019-2020,13,Mon,2019-11-25,15:00,Lecce,2.9,0.9,Cagliari,21435,Stadio Comunale Via Del Mare,Maurizio Mariani,https://fbref.com/en/matches/66e2d276/Lecce-Cagliari-November-25-2019-Serie-A,2,2
SerieA,2019-2020,13,Mon,2019-11-25,20:45,SPAL,2.2,1.4,Genoa,12423,Stadio Paolo Mazza,Piero Giacomelli,https://fbref.com/en/matches/cf57501d/SPAL-Genoa-November-25-2019-Serie-A,1,1
SerieA,2019-2020,14,Sat,2019-11-30,15:00,Brescia,1.1,2.5,Atalanta,14000,Stadio Mario Rigamonti,Daniele Doveri,https://fbref.com/en/matches/6c36b7f9/Brescia-Atalanta-November-30-2019-Serie-A,0,3
SerieA,2019-2020,14,Sat,2019-11-30,18:00,Genoa,0.8,0.9,Torino,20000,Stadio Comunale Luigi Ferraris,Davide Massa,https://fbref.com/en/matches/64d52be7/Genoa-Torino-November-30-2019-Serie-A,0,1
SerieA,2019-2020,14,Sat,2019-11-30,20:45,Fiorentina,1.9,1.3,Lecce,33912,Stadio Artemio Franchi,Marco Piccinini,https://fbref.com/en/matches/c501d180/Fiorentina-Lecce-November-30-2019-Serie-A,0,1
SerieA,2019-2020,14,Sun,2019-12-01,12:30,Juventus,4.5,0.5,Sassuolo,40597,Allianz Stadium,Federico La Penna,https://fbref.com/en/matches/b94c6b3c/Juventus-Sassuolo-December-1-2019-Serie-A,2,2
SerieA,2019-2020,14,Sun,2019-12-01,15:00,Parma,0.3,1.8,Milan,18431,Stadio Ennio Tardini,Paolo Valeri,https://fbref.com/en/matches/51b61759/Parma-Milan-December-1-2019-Serie-A,0,1
SerieA,2019-2020,14,Sun,2019-12-01,15:00,Inter,1.6,1.1,SPAL,61221,Stadio Giuseppe Meazza,Massimiliano Irrati,https://fbref.com/en/matches/c0bac5fc/Internazionale-SPAL-December-1-2019-Serie-A,2,1
SerieA,2019-2020,14,Sun,2019-12-01,15:00,Lazio,2.8,0.8,Udinese,20000,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/05f6d0c2/Lazio-Udinese-December-1-2019-Serie-A,3,0
SerieA,2019-2020,14,Sun,2019-12-01,18:00,Napoli,2.2,1.1,Bologna,26012,Stadio San Paolo,Fabrizio Pasqua,https://fbref.com/en/matches/2946d9e8/Napoli-Bologna-December-1-2019-Serie-A,1,2
SerieA,2019-2020,14,Sun,2019-12-01,20:45,Hellas Verona,1.0,1.8,Roma,17405,Stadio Marc'Antonio Bentegodi,Marco Guida,https://fbref.com/en/matches/57d4957f/Hellas-Verona-Roma-December-1-2019-Serie-A,1,3
SerieA,2019-2020,14,Mon,2019-12-02,20:45,Cagliari,0.7,1.5,Sampdoria,15658,Sardegna Arena,Gianluca Aureliano,https://fbref.com/en/matches/3b6507f6/Cagliari-Sampdoria-December-2-2019-Serie-A,4,3
SerieA,2019-2020,15,Fri,2019-12-06,20:45,Inter,1.5,0.3,Roma,67008,Stadio Giuseppe Meazza,Giampaolo Calvarese,https://fbref.com/en/matches/0f6ebeb9/Internazionale-Roma-December-6-2019-Serie-A,0,0
SerieA,2019-2020,15,Sat,2019-12-07,15:00,Atalanta,2.4,1.1,Hellas Verona,19335,Stadio Atleti Azzurri d'Italia,Paolo Valeri,https://fbref.com/en/matches/ee0308d1/Atalanta-Hellas-Verona-December-7-2019-Serie-A,3,2
SerieA,2019-2020,15,Sat,2019-12-07,18:00,Udinese,0.6,1.2,Napoli,20405,Dacia Arena,Maurizio Mariani,https://fbref.com/en/matches/d96391e7/Udinese-Napoli-December-7-2019-Serie-A,1,1
SerieA,2019-2020,15,Sat,2019-12-07,20:45,Lazio,2.4,1.8,Juventus,65000,Stadio Olimpico,Michael Fabbri,https://fbref.com/en/matches/26bbc02a/Lazio-Juventus-December-7-2019-Serie-A,3,1
SerieA,2019-2020,15,Sun,2019-12-08,12:30,Lecce,1.0,2.0,Genoa,21740,Stadio Comunale Via Del Mare,Gianluca Rocchi,https://fbref.com/en/matches/47ad14ea/Lecce-Genoa-December-8-2019-Serie-A,2,2
SerieA,2019-2020,15,Sun,2019-12-08,15:00,Sassuolo,1.9,0.5,Cagliari,12666,Stadio Città del Tricolore,Luca Pairetto,https://fbref.com/en/matches/e224af01/Sassuolo-Cagliari-December-8-2019-Serie-A,2,2
SerieA,2019-2020,15,Sun,2019-12-08,15:00,Torino,0.7,1.7,Fiorentina,19955,Stadio Olimpico di Torino,Piero Giacomelli,https://fbref.com/en/matches/efd700b6/Torino-Fiorentina-December-8-2019-Serie-A,2,1
SerieA,2019-2020,15,Sun,2019-12-08,15:00,SPAL,1.9,1.5,Brescia,12442,Stadio Paolo Mazza,Daniele Orsato,https://fbref.com/en/matches/8d1e3269/SPAL-Brescia-December-8-2019-Serie-A,0,1
SerieA,2019-2020,15,Sun,2019-12-08,18:00,Sampdoria,1.8,0.7,Parma,19516,Stadio Comunale Luigi Ferraris,Rosario Abisso,https://fbref.com/en/matches/732cea3e/Sampdoria-Parma-December-8-2019-Serie-A,0,1
SerieA,2019-2020,15,Sun,2019-12-08,20:45,Bologna,1.5,2.1,Milan,23707,Stadio Renato Dall'Ara,Daniele Chiffi,https://fbref.com/en/matches/4b0489b2/Bologna-Milan-December-8-2019-Serie-A,2,3
SerieA,2019-2020,16,Sat,2019-12-14,15:00,Brescia,3.6,0.7,Lecce,13131,Stadio Mario Rigamonti,Massimiliano Irrati,https://fbref.com/en/matches/21a85f0f/Brescia-Lecce-December-14-2019-Serie-A,3,0
SerieA,2019-2020,16,Sat,2019-12-14,18:30,Napoli,2.7,1.5,Parma,25000,Stadio San Paolo,Marco Di Bello,https://fbref.com/en/matches/e75fecfe/Napoli-Parma-December-14-2019-Serie-A,1,2
SerieA,2019-2020,16,Sat,2019-12-14,20:45,Genoa,0.5,0.6,Sampdoria,30658,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/18d1f4f9/Genoa-Sampdoria-December-14-2019-Serie-A,0,1
SerieA,2019-2020,16,Sun,2019-12-15,12:30,Hellas Verona,2.0,1.3,Torino,14612,Stadio Marc'Antonio Bentegodi,Federico La Penna,https://fbref.com/en/matches/7d3b20e6/Hellas-Verona-Torino-December-15-2019-Serie-A,3,3
SerieA,2019-2020,16,Sun,2019-12-15,15:00,Juventus,1.8,1.2,Udinese,39127,Allianz Stadium,Fabrizio Pasqua,https://fbref.com/en/matches/6c411ec8/Juventus-Udinese-December-15-2019-Serie-A,3,1
SerieA,2019-2020,16,Sun,2019-12-15,15:00,Bologna,1.2,1.9,Atalanta,21277,Stadio Renato Dall'Ara,Davide Massa,https://fbref.com/en/matches/319c3373/Bologna-Atalanta-December-15-2019-Serie-A,2,1
SerieA,2019-2020,16,Sun,2019-12-15,15:00,Milan,2.1,0.9,Sassuolo,58005,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/61a7ee2d/Milan-Sassuolo-December-15-2019-Serie-A,0,0
SerieA,2019-2020,16,Sun,2019-12-15,18:00,Roma,3.1,1.1,SPAL,34761,Stadio Olimpico,Antonio Giua,https://fbref.com/en/matches/dc816e12/Roma-SPAL-December-15-2019-Serie-A,3,1
SerieA,2019-2020,16,Sun,2019-12-15,20:45,Fiorentina,0.7,0.6,Inter,37537,Stadio Artemio Franchi,Maurizio Mariani,https://fbref.com/en/matches/71fca453/Fiorentina-Internazionale-December-15-2019-Serie-A,1,1
SerieA,2019-2020,16,Mon,2019-12-16,20:45,Cagliari,1.5,1.3,Lazio,16299,Sardegna Arena,Fabio Maresca,https://fbref.com/en/matches/0d2f0bfa/Cagliari-Lazio-December-16-2019-Serie-A,1,2
SerieA,2019-2020,17,Wed,2019-12-18,18:55,Sampdoria,0.7,0.9,Juventus,23136,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,https://fbref.com/en/matches/c7506830/Sampdoria-Juventus-December-18-2019-Serie-A,1,2
SerieA,2019-2020,7,Wed,2019-12-18,20:45,Brescia,1.8,0.4,Sassuolo,14574,Stadio Mario Rigamonti,Marco Di Bello,https://fbref.com/en/matches/53df47dc/Brescia-Sassuolo-December-18-2019-Serie-A,0,2
SerieA,2019-2020,17,Fri,2019-12-20,20:45,Fiorentina,1.7,1.3,Roma,3305,Stadio Artemio Franchi,Daniele Orsato,https://fbref.com/en/matches/8f370809/Fiorentina-Roma-December-20-2019-Serie-A,1,4
SerieA,2019-2020,17,Sat,2019-12-21,15:00,Udinese,1.4,0.9,Cagliari,19822,Dacia Arena,Marco Piccinini,https://fbref.com/en/matches/64202847/Udinese-Cagliari-December-21-2019-Serie-A,2,1
SerieA,2019-2020,17,Sat,2019-12-21,18:00,Inter,2.4,0.6,Genoa,57490,Stadio Giuseppe Meazza,Luca Pairetto,https://fbref.com/en/matches/46b11d4b/Internazionale-Genoa-December-21-2019-Serie-A,4,0
SerieA,2019-2020,17,Sat,2019-12-21,20:45,Torino,1.0,1.1,SPAL,18553,Stadio Olimpico di Torino,Michael Fabbri,https://fbref.com/en/matches/c9eded12/Torino-SPAL-December-21-2019-Serie-A,1,2
SerieA,2019-2020,17,Sun,2019-12-22,12:30,Atalanta,2.8,0.3,Milan,20940,Stadio Atleti Azzurri d'Italia,Federico La Penna,https://fbref.com/en/matches/d3815642/Atalanta-Milan-December-22-2019-Serie-A,5,0
SerieA,2019-2020,17,Sun,2019-12-22,15:00,Lecce,1.0,3.4,Bologna,24178,Stadio Comunale Via Del Mare,Rosario Abisso,https://fbref.com/en/matches/48d7fa77/Lecce-Bologna-December-22-2019-Serie-A,2,3
SerieA,2019-2020,17,Sun,2019-12-22,15:00,Parma,1.4,2.3,Brescia,16686,Stadio Ennio Tardini,Francesco Fourneau,https://fbref.com/en/matches/9965b7ce/Parma-Brescia-December-22-2019-Serie-A,1,1
SerieA,2019-2020,17,Sun,2019-12-22,20:45,Sassuolo,1.3,1.4,Napoli,12570,Stadio Città del Tricolore,Daniele Chiffi,https://fbref.com/en/matches/d5147fd0/Sassuolo-Napoli-December-22-2019-Serie-A,1,2
SerieA,2019-2020,18,Sun,2020-01-05,12:30,Brescia,0.4,1.9,Lazio,14370,Stadio Mario Rigamonti,Gianluca Manganiello,https://fbref.com/en/matches/c870e65e/Brescia-Lazio-January-5-2020-Serie-A,1,2
SerieA,2019-2020,18,Sun,2020-01-05,15:00,SPAL,1.4,2.1,Hellas Verona,14078,Stadio Paolo Mazza,Marco Guida,https://fbref.com/en/matches/fc06c687/SPAL-Hellas-Verona-January-5-2020-Serie-A,0,2
SerieA,2019-2020,18,Sun,2020-01-05,18:00,Genoa,3.2,0.7,Sassuolo,21033,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,https://fbref.com/en/matches/9fc85829/Genoa-Sassuolo-January-5-2020-Serie-A,2,1
SerieA,2019-2020,18,Sun,2020-01-05,20:45,Roma,2.1,1.9,Torino,38954,Stadio Olimpico,Marco Di Bello,https://fbref.com/en/matches/eb12043e/Roma-Torino-January-5-2020-Serie-A,0,2
SerieA,2019-2020,18,Mon,2020-01-06,12:30,Bologna,0.9,0.6,Fiorentina,22653,Stadio Renato Dall'Ara,Paolo Valeri,https://fbref.com/en/matches/56a6b396/Bologna-Fiorentina-January-6-2020-Serie-A,1,1
SerieA,2019-2020,18,Mon,2020-01-06,15:00,Juventus,2.7,0.8,Cagliari,40598,Allianz Stadium,Piero Giacomelli,https://fbref.com/en/matches/b7aca984/Juventus-Cagliari-January-6-2020-Serie-A,4,0
SerieA,2019-2020,18,Mon,2020-01-06,15:00,Milan,1.3,1.2,Sampdoria,58572,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/0c8847d2/Milan-Sampdoria-January-6-2020-Serie-A,0,0
SerieA,2019-2020,18,Mon,2020-01-06,15:00,Atalanta,1.8,0.1,Parma,19213,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,https://fbref.com/en/matches/bdaebb99/Atalanta-Parma-January-6-2020-Serie-A,5,0
SerieA,2019-2020,18,Mon,2020-01-06,18:00,Lecce,0.6,0.6,Udinese,21321,Stadio Comunale Via Del Mare,Antonio Giua,https://fbref.com/en/matches/b924eec7/Lecce-Udinese-January-6-2020-Serie-A,0,1
SerieA,2019-2020,18,Mon,2020-01-06,20:45,Napoli,1.9,1.3,Inter,31191,Stadio San Paolo,Daniele Doveri,https://fbref.com/en/matches/4729665f/Napoli-Internazionale-January-6-2020-Serie-A,1,3
SerieA,2019-2020,19,Sat,2020-01-11,15:00,Cagliari,0.7,1.2,Milan,16412,Sardegna Arena,Rosario Abisso,https://fbref.com/en/matches/bae24797/Cagliari-Milan-January-11-2020-Serie-A,0,2
SerieA,2019-2020,19,Sat,2020-01-11,18:00,Lazio,0.9,0.5,Napoli,40000,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/d47d92d7/Lazio-Napoli-January-11-2020-Serie-A,1,0
SerieA,2019-2020,19,Sat,2020-01-11,20:45,Inter,0.5,2.3,Atalanta,70042,Stadio Giuseppe Meazza,Gianluca Rocchi,https://fbref.com/en/matches/6986f646/Internazionale-Atalanta-January-11-2020-Serie-A,1,1
SerieA,2019-2020,19,Sun,2020-01-12,12:30,Udinese,1.7,1.0,Sassuolo,21731,Dacia Arena,Manuel Volpi,https://fbref.com/en/matches/1dadbcaa/Udinese-Sassuolo-January-12-2020-Serie-A,3,0
SerieA,2019-2020,19,Sun,2020-01-12,15:00,Torino,0.5,1.7,Bologna,15000,Stadio Olimpico di Torino,Marco Piccinini,https://fbref.com/en/matches/a8cdf836/Torino-Bologna-January-12-2020-Serie-A,1,0
SerieA,2019-2020,19,Sun,2020-01-12,15:00,Sampdoria,3.3,0.9,Brescia,20117,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,https://fbref.com/en/matches/d5867ce6/Sampdoria-Brescia-January-12-2020-Serie-A,5,1
SerieA,2019-2020,19,Sun,2020-01-12,15:00,Fiorentina,1.6,1.1,SPAL,33970,Stadio Artemio Franchi,Daniele Doveri,https://fbref.com/en/matches/9587a6b9/Fiorentina-SPAL-January-12-2020-Serie-A,1,0
SerieA,2019-2020,19,Sun,2020-01-12,18:00,Hellas Verona,2.6,0.8,Genoa,14849,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/dc13e242/Hellas-Verona-Genoa-January-12-2020-Serie-A,2,1
SerieA,2019-2020,19,Sun,2020-01-12,20:45,Roma,2.5,1.4,Juventus,60513,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/e673ce9b/Roma-Juventus-January-12-2020-Serie-A,1,2
SerieA,2019-2020,19,Mon,2020-01-13,20:45,Parma,1.6,1.1,Lecce,15258,Stadio Ennio Tardini,Michael Fabbri,https://fbref.com/en/matches/aa1b597c/Parma-Lecce-January-13-2020-Serie-A,2,0
SerieA,2019-2020,20,Sat,2020-01-18,15:00,Lazio,4.1,0.4,Sampdoria,30000,Stadio Olimpico,Daniele Chiffi,https://fbref.com/en/matches/6ba0fa51/Lazio-Sampdoria-January-18-2020-Serie-A,5,1
SerieA,2019-2020,20,Sat,2020-01-18,18:00,Sassuolo,1.2,0.8,Torino,10500,Stadio Città del Tricolore,Davide Massa,https://fbref.com/en/matches/5afdc2eb/Sassuolo-Torino-January-18-2020-Serie-A,2,1
SerieA,2019-2020,20,Sat,2020-01-18,20:45,Napoli,0.8,1.0,Fiorentina,22219,Stadio San Paolo,Fabrizio Pasqua,https://fbref.com/en/matches/501f868e/Napoli-Fiorentina-January-18-2020-Serie-A,0,2
SerieA,2019-2020,20,Sun,2020-01-19,12:30,Milan,2.5,1.4,Udinese,56107,Stadio Giuseppe Meazza,Luca Pairetto,https://fbref.com/en/matches/af53ca66/Milan-Udinese-January-19-2020-Serie-A,3,2
SerieA,2019-2020,20,Sun,2020-01-19,15:00,Brescia,0.7,3.1,Cagliari,12133,Stadio Mario Rigamonti,Antonio Giua,https://fbref.com/en/matches/1f804ab6/Brescia-Cagliari-January-19-2020-Serie-A,2,2
SerieA,2019-2020,20,Sun,2020-01-19,15:00,Lecce,1.2,2.0,Inter,25966,Stadio Comunale Via Del Mare,Piero Giacomelli,https://fbref.com/en/matches/5b4d3822/Lecce-Internazionale-January-19-2020-Serie-A,1,1
SerieA,2019-2020,20,Sun,2020-01-19,15:00,Bologna,0.9,1.6,Hellas Verona,20697,Stadio Renato Dall'Ara,Giovanni Ayroldi,https://fbref.com/en/matches/f4a91ad0/Bologna-Hellas-Verona-January-19-2020-Serie-A,1,1
SerieA,2019-2020,20,Sun,2020-01-19,18:00,Genoa,1.2,2.3,Roma,20951,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/28e3f6cf/Genoa-Roma-January-19-2020-Serie-A,1,3
SerieA,2019-2020,20,Sun,2020-01-19,20:45,Juventus,1.2,0.5,Parma,37790,Allianz Stadium,Marco Di Bello,https://fbref.com/en/matches/c29fc8cd/Juventus-Parma-January-19-2020-Serie-A,2,1
SerieA,2019-2020,20,Mon,2020-01-20,20:45,Atalanta,1.8,1.3,SPAL,16636,Stadio Atleti Azzurri d'Italia,Federico La Penna,https://fbref.com/en/matches/4d8d8572/Atalanta-SPAL-January-20-2020-Serie-A,1,2
SerieA,2019-2020,21,Fri,2020-01-24,20:45,Brescia,1.4,2.0,Milan,19451,Stadio Mario Rigamonti,Paolo Valeri,https://fbref.com/en/matches/dfc9a38c/Brescia-Milan-January-24-2020-Serie-A,0,1
SerieA,2019-2020,21,Sat,2020-01-25,15:00,SPAL,1.5,2.0,Bologna,12622,Stadio Paolo Mazza,Michael Fabbri,https://fbref.com/en/matches/a73b807f/SPAL-Bologna-January-25-2020-Serie-A,1,3
SerieA,2019-2020,21,Sat,2020-01-25,18:00,Fiorentina,0.9,1.6,Genoa,32903,Stadio Artemio Franchi,Daniele Orsato,https://fbref.com/en/matches/9025bbe5/Fiorentina-Genoa-January-25-2020-Serie-A,0,0
SerieA,2019-2020,21,Sat,2020-01-25,20:45,Torino,0.6,5.2,Atalanta,18824,Stadio Olimpico di Torino,Marco Guida,https://fbref.com/en/matches/b9252e68/Torino-Atalanta-January-25-2020-Serie-A,0,7
SerieA,2019-2020,21,Sun,2020-01-26,12:30,Inter,2.1,0.6,Cagliari,70465,Stadio Giuseppe Meazza,Gianluca Manganiello,https://fbref.com/en/matches/2104f4e6/Internazionale-Cagliari-January-26-2020-Serie-A,1,1
SerieA,2019-2020,21,Sun,2020-01-26,15:00,Parma,0.9,1.7,Udinese,14250,Stadio Ennio Tardini,Simone Sozza,https://fbref.com/en/matches/1808c963/Parma-Udinese-January-26-2020-Serie-A,2,0
SerieA,2019-2020,21,Sun,2020-01-26,15:00,Hellas Verona,2.1,0.5,Lecce,15425,Stadio Marc'Antonio Bentegodi,Rosario Abisso,https://fbref.com/en/matches/616e22ee/Hellas-Verona-Lecce-January-26-2020-Serie-A,3,0
SerieA,2019-2020,21,Sun,2020-01-26,15:00,Sampdoria,1.4,0.5,Sassuolo,19260,Stadio Comunale Luigi Ferraris,Marco Piccinini,https://fbref.com/en/matches/a0cb6940/Sampdoria-Sassuolo-January-26-2020-Serie-A,0,0
SerieA,2019-2020,21,Sun,2020-01-26,18:00,Roma,1.6,0.6,Lazio,59902,Stadio Olimpico,Giampaolo Calvarese,https://fbref.com/en/matches/58a281a4/Roma-Lazio-January-26-2020-Serie-A,1,1
SerieA,2019-2020,21,Sun,2020-01-26,20:45,Napoli,1.2,0.5,Juventus,39111,Stadio San Paolo,Maurizio Mariani,https://fbref.com/en/matches/6e318964/Napoli-Juventus-January-26-2020-Serie-A,2,1
SerieA,2019-2020,22,Sat,2020-02-01,15:00,Bologna,1.9,0.9,Brescia,21665,Stadio Renato Dall'Ara,Daniele Doveri,https://fbref.com/en/matches/bfd19bd0/Bologna-Brescia-February-1-2020-Serie-A,2,1
SerieA,2019-2020,22,Sat,2020-02-01,18:00,Cagliari,2.8,1.5,Parma,16051,Sardegna Arena,Massimiliano Irrati,https://fbref.com/en/matches/94221afe/Cagliari-Parma-February-1-2020-Serie-A,2,2
SerieA,2019-2020,22,Sat,2020-02-01,20:45,Sassuolo,3.2,2.9,Roma,13411,Stadio Città del Tricolore,Luca Pairetto,https://fbref.com/en/matches/992a9b6c/Sassuolo-Roma-February-1-2020-Serie-A,4,2
SerieA,2019-2020,22,Sun,2020-02-02,12:30,Juventus,2.9,0.6,Fiorentina,40171,Allianz Stadium,Fabrizio Pasqua,https://fbref.com/en/matches/d7d81564/Juventus-Fiorentina-February-2-2020-Serie-A,3,0
SerieA,2019-2020,22,Sun,2020-02-02,15:00,Milan,1.3,0.8,Hellas Verona,55355,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/d6f40768/Milan-Hellas-Verona-February-2-2020-Serie-A,1,1
SerieA,2019-2020,22,Sun,2020-02-02,15:00,Lazio,2.6,1.3,SPAL,4000,Stadio Olimpico,Antonio Giua,https://fbref.com/en/matches/3741fa7c/Lazio-SPAL-February-2-2020-Serie-A,5,1
SerieA,2019-2020,22,Sun,2020-02-02,15:00,Atalanta,2.3,1.3,Genoa,18755,Stadio Atleti Azzurri d'Italia,Davide Massa,https://fbref.com/en/matches/f6a65910/Atalanta-Genoa-February-2-2020-Serie-A,2,2
SerieA,2019-2020,22,Sun,2020-02-02,18:00,Lecce,2.5,1.0,Torino,21947,Stadio Comunale Via Del Mare,Gianluca Rocchi,https://fbref.com/en/matches/6eaa2d6c/Lecce-Torino-February-2-2020-Serie-A,4,0
SerieA,2019-2020,22,Sun,2020-02-02,20:45,Udinese,0.9,2.7,Inter,23215,Dacia Arena,Marco Di Bello,https://fbref.com/en/matches/49236a42/Udinese-Internazionale-February-2-2020-Serie-A,0,2
SerieA,2019-2020,22,Mon,2020-02-03,20:45,Sampdoria,1.9,1.3,Napoli,20017,Stadio Comunale Luigi Ferraris,Federico La Penna,https://fbref.com/en/matches/2b131af8/Sampdoria-Napoli-February-3-2020-Serie-A,2,4
SerieA,2019-2020,17,Wed,2020-02-05,20:45,Lazio,1.3,1.0,Hellas Verona,40000,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/97c2d01d/Lazio-Hellas-Verona-February-5-2020-Serie-A,0,0
SerieA,2019-2020,23,Fri,2020-02-07,20:45,Roma,1.1,1.8,Bologna,31808,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/ecad1892/Roma-Bologna-February-7-2020-Serie-A,2,3
SerieA,2019-2020,23,Sat,2020-02-08,15:00,Fiorentina,0.5,1.7,Atalanta,35034,Stadio Artemio Franchi,Maurizio Mariani,https://fbref.com/en/matches/6d548812/Fiorentina-Atalanta-February-8-2020-Serie-A,1,2
SerieA,2019-2020,23,Sat,2020-02-08,18:00,Torino,0.5,2.0,Sampdoria,20664,Stadio Olimpico di Torino,Paolo Valeri,https://fbref.com/en/matches/9f8ea9de/Torino-Sampdoria-February-8-2020-Serie-A,1,3
SerieA,2019-2020,23,Sat,2020-02-08,20:45,Hellas Verona,1.8,0.7,Juventus,28654,Stadio Marc'Antonio Bentegodi,Davide Massa,https://fbref.com/en/matches/a0d5f40b/Hellas-Verona-Juventus-February-8-2020-Serie-A,2,1
SerieA,2019-2020,23,Sun,2020-02-09,12:30,SPAL,1.4,2.2,Sassuolo,12988,Stadio Paolo Mazza,Piero Giacomelli,https://fbref.com/en/matches/a1d940ef/SPAL-Sassuolo-February-9-2020-Serie-A,1,2
SerieA,2019-2020,23,Sun,2020-02-09,15:00,Genoa,1.2,1.1,Cagliari,21301,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,https://fbref.com/en/matches/6e54e5fd/Genoa-Cagliari-February-9-2020-Serie-A,1,0
SerieA,2019-2020,23,Sun,2020-02-09,15:00,Napoli,3.4,1.7,Lecce,40825,Stadio San Paolo,Antonio Giua,https://fbref.com/en/matches/e307e4b1/Napoli-Lecce-February-9-2020-Serie-A,2,3
SerieA,2019-2020,23,Sun,2020-02-09,15:00,Brescia,0.4,2.2,Udinese,13586,Stadio Mario Rigamonti,Marco Piccinini,https://fbref.com/en/matches/e38d97d7/Brescia-Udinese-February-9-2020-Serie-A,1,1
SerieA,2019-2020,23,Sun,2020-02-09,18:00,Parma,0.6,1.6,Lazio,17859,Stadio Ennio Tardini,Marco Di Bello,https://fbref.com/en/matches/b0859f3c/Parma-Lazio-February-9-2020-Serie-A,0,1
SerieA,2019-2020,23,Sun,2020-02-09,20:45,Inter,1.4,2.0,Milan,75817,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/b175fd39/Derby-della-Madonnina-Internazionale-Milan-February-9-2020-Serie-A,4,2
