Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,D 1–1,Everton,Tottenham,Y,FW,90,1,0,0,0,4,1,0,0,1,1,1,2,2,1,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,W 2–1,Everton,West Brom,Y,AM,90,0,1,0,0,2,1,0,0,0,4,1,1,0,0,0,0,0,Match Report
2016-2017,2016-08-23,Tue,EFL Cup,Second round,Home,W 4–0,Everton,Yeovil Town,Y*,CM,78,1,0,0,0,4,1,0,0,1,1,0,10,0,0,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,W 1–0,Everton,Stoke City,Y,AM,83,0,0,0,0,4,2,1,0,2,0,0,3,0,0,0,0,0,Match Report
2016-2017,2016-09-12,Mon,Premier League,Matchweek 4,Away,W 3–0,Everton,Sunderland,Y,AM,45,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Home,W 3–1,Everton,Middlesbrough,Y,AM,90,0,0,0,0,4,2,0,0,0,2,1,0,0,0,0,0,0,Match Report
2016-2017,2016-09-20,Tue,EFL Cup,Third round,Home,L 0–2,Everton,Norwich City,Y,AM,90,0,0,0,0,2,1,0,0,0,3,0,3,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,L 0–1,Everton,Bournemouth,Y,AM,90,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,Match Report
2016-2017,2016-09-30,Fri,Premier League,Matchweek 7,Home,D 1–1,Everton,Crystal Palace,Y,AM,76,0,0,0,0,1,0,0,0,1,0,0,10,1,0,0,0,0,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,D 1–1,Everton,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Away,L 1–2,Everton,Burnley,Y,CM,90,0,0,0,0,4,2,0,0,0,1,0,2,2,0,0,0,0,Match Report
2016-2017,2016-10-30,Sun,Premier League,Matchweek 10,Home,W 2–0,Everton,West Ham,Y,AM,86,1,0,0,0,5,2,0,0,1,1,0,1,2,1,0,0,0,Match Report
2016-2017,2016-11-05,Sat,Premier League,Matchweek 11,Away,L 0–5,Everton,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Home,D 1–1,Everton,Swansea City,Y,AM,90,0,0,0,0,2,1,1,0,2,0,0,6,0,1,0,0,0,Match Report
2016-2017,2016-11-27,Sun,Premier League,Matchweek 13,Away,L 0–1,Everton,Southampton,Y,AM,70,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,Match Report
