Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2016-2017,2016-08-13,Sat,Premier League,Matchweek 1,Home,W 2–1,Hull City,Leicester City,Y*,CB,90,0,0,0,0,2,1,1,0,1,1,0,0,1,7,0,0,0,Match Report
2016-2017,2016-08-20,Sat,Premier League,Matchweek 2,Away,W 2–0,Hull City,Swansea City,Y*,CB,90,0,1,0,0,2,1,0,0,1,0,0,0,1,9,0,0,0,Match Report
2016-2017,2016-08-27,Sat,Premier League,Matchweek 3,Home,L 0–1,Hull City,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,Match Report
2016-2017,2016-09-10,Sat,Premier League,Matchweek 4,Away,D 1–1,Hull City,Burnley,Y*,CB,90,0,0,0,0,1,0,0,0,0,3,0,0,1,10,0,0,0,Match Report
2016-2017,2016-09-17,Sat,Premier League,Matchweek 5,Home,L 1–4,Hull City,Arsenal,Y*,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,Match Report
2016-2017,2016-09-21,Wed,EFL Cup,Third round,Away,W 2–1,Hull City,Stoke City,Y*,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2016-2017,2016-09-24,Sat,Premier League,Matchweek 6,Away,L 1–5,Hull City,Liverpool,Y*,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Match Report
2016-2017,2016-10-01,Sat,Premier League,Matchweek 7,Home,L 0–2,Hull City,Chelsea,Y*,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,Match Report
2016-2017,2016-10-15,Sat,Premier League,Matchweek 8,Away,L 1–6,Hull City,Bournemouth,Y*,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,Match Report
2016-2017,2016-10-22,Sat,Premier League,Matchweek 9,Home,L 0–2,Hull City,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,Match Report
2016-2017,2016-10-25,Tue,EFL Cup,Fourth round,Away,W 2–1,Hull City,Bristol City,Y,CB,90,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,Match Report
2016-2017,2016-10-29,Sat,Premier League,Matchweek 10,Away,L 0–1,Hull City,Watford,Y,CB,90,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,Match Report
2016-2017,2016-11-06,Sun,Premier League,Matchweek 11,Home,W 2–1,Hull City,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,Match Report
2016-2017,2016-11-19,Sat,Premier League,Matchweek 12,Away,L 0–3,Hull City,Sunderland,Y,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,Match Report
2016-2017,2016-11-26,Sat,Premier League,Matchweek 13,Home,D 1–1,Hull City,West Brom,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,Match Report
2016-2017,2016-11-29,Tue,EFL Cup,Quarter-finals,Home,D 1 (3)–1 (1),Hull City,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2016-2017,2016-12-05,Mon,Premier League,Matchweek 14,Away,L 0–1,Hull City,Middlesbrough,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,Match Report
2016-2017,2016-12-10,Sat,Premier League,Matchweek 15,Home,D 3–3,Hull City,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,Match Report
