Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Away,W 1–0,Tottenham,West Ham,Y,,90,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,,,Match Report
2014-2015,2014-08-24,Sun,Premier League,Matchweek 2,Home,W 4–0,Tottenham,QPR,Y,,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,,,Match Report
2014-2015,2014-08-28,Thu,Europa Lg,Play-off Round,Home,W 3–0,eng Tottenham,cy AEL Limassol,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-31,Sun,Premier League,Matchweek 3,Home,L 0–3,Tottenham,Liverpool,Y,,90,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,D 2–2,Tottenham,Sunderland,Y,,90,0,0,0,0,1,0,0,0,2,1,0,1,1,2,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Home,L 0–1,Tottenham,West Brom,Y,,90,0,0,0,0,1,0,0,0,0,0,0,4,1,4,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Away,D 1–1,Tottenham,Arsenal,Y,,90,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,,,Match Report
2014-2015,2014-10-02,Thu,Europa Lg,Group stage,Home,D 1–1,eng Tottenham,tr Beşiktaş,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-05,Sun,Premier League,Matchweek 7,Home,W 1–0,Tottenham,Southampton,Y,,90,0,0,0,0,0,0,1,0,1,0,0,4,2,3,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Away,L 1–4,Tottenham,Manchester City,Y,,90,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,,,Match Report
2014-2015,2014-10-26,Sun,Premier League,Matchweek 9,Home,L 1–2,Tottenham,Newcastle Utd,Y,,90,0,0,0,0,0,0,0,0,1,1,0,2,4,5,0,,,Match Report
2014-2015,2014-11-02,Sun,Premier League,Matchweek 10,Away,W 2–1,Tottenham,Aston Villa,Y,,90,0,0,0,0,2,1,0,0,1,0,0,0,2,1,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Home,L 1–2,Tottenham,Stoke City,Y,,90,0,0,0,0,0,0,1,0,3,0,0,3,0,1,0,,,Match Report
2014-2015,2014-11-30,Sun,Premier League,Matchweek 13,Home,W 2–1,Tottenham,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-03,Wed,Premier League,Matchweek 14,Away,L 0–3,Tottenham,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,D 0–0,Tottenham,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-11,Thu,Europa Lg,Group stage,Away,L 0–1,eng Tottenham,tr Beşiktaş,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-17,Wed,League Cup,Quarter-finals,Home,W 4–0,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Away,L 1–2,Tottenham,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-14,Wed,FA Cup,Third round,Home,W 4–2,Tottenham,Burnley,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-21,Wed,League Cup,Semi-finals,Home,W 1–0,Tottenham,Sheffield Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-24,Sat,FA Cup,Fourth round,Home,L 1–2,Tottenham,Leicester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
