Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-04,Fri,FIFA World Cup,Quarter-finals,Neutral,L 0–1,fr France,de Germany,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-08-25,Mon,Premier League,Matchweek 2,Home,W 3–1,Manchester City,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Home,L 0–1,Manchester City,Stoke City,Y,,90,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,,,Match Report
2014-2015,2014-09-04,Thu,Friendlies (M),Friendlies (M),Home,W 1–0,fr France,es Spain,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-07,Sun,Friendlies (M),Friendlies (M),Away,D 1–1,fr France,rs Serbia,Y,RB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,D 2–2,Manchester City,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-17,Wed,Champions Lg,Group stage,Away,L 0–1,eng Manchester City,de Bayern Munich,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Home,D 1–1,Manchester City,Chelsea,N,,21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Match Report
2014-2015,2014-09-24,Wed,League Cup,Third round,Home,W 7–0,Manchester City,Sheffield Weds,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Away,W 4–2,Manchester City,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-30,Tue,Champions Lg,Group stage,Home,D 1–1,eng Manchester City,it Roma,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-04,Sat,Premier League,Matchweek 7,Away,W 2–0,Manchester City,Aston Villa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-11,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,fr France,pt Portugal,Y,RB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-14,Tue,Friendlies (M),Friendlies (M),Away,W 3–0,fr France,am Armenia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,W 4–1,Manchester City,Tottenham,Y,,90,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,,,Match Report
